CVSS,Note#,Priority,Title,cpe,cve_id,cvss,cvss_severity,cvss_version,cweId,datePublished,dateUpdated,descriptions,epss,epss_l,kev,kev_source,note_id,percentile,priority,priority_l,product,product_l,ransomware,sap_note_year,vector,vendor
5.4,3055180,Medium,"[CVE-2021-33679] Cross-Site Scripting (XSS) vulnerability in SAP BusinessObjects Business Intelligence Platform (BI Workspace) Product - SAP BusinessObjects Business Intelligence Platform (BI Workspace) , Version - 420",cpe:2.3:a:sap:businessobjects_business_intelligence_platform:420:*:*:*:*:*:*:*,CVE-2021-33679,5.4,MEDIUM,CVSS 3.1,CWE-79,2021-09-14T11:19:15,2024-08-03T23:58:22.807Z,"The SAP BusinessObjects BI Platform version - 420 allows an attacker, who has basic access to the application, to inject a malicious script while creating a new module document, file, or folder. When another user visits that page, the stored malicious script will execute in their session, hence allowing the attacker to compromise their confidentiality and integrity.",0.00054,0.00054,,VULNCHECK,[],0.2568,Priority 4,D,businessobjects_business_intelligence_platform,SAP BusinessObjects Business Intelligence Platform (BI Workspace),,2021,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,sap
4.3,3067890,Medium,"[Multiple CVEs] Improper Input Validation in SAP 3D Visual Enterprise Viewer CVEs - CVE-2021-33681, CVE-2021-33680 Product - SAP 3D Visual Enterprise Viewer, Version - 9.0",cpe:2.3:a:sap:3d_visual_enterprise_viewer:9:*:*:*:*:*:*:*,CVE-2021-33681,6.5,MEDIUM,CVSS 3.1,CWE-787,2021-07-14T11:04:04,2024-08-03T23:58:22.296Z,"SAP 3D Visual Enterprise Viewer, version - 9, allows a user to open manipulated CGM file received from untrusted sources which causes out of bounds write and causes the application to crash and becoming temporarily unavailable until the user restarts the application.",0.00109,0.00109,,VULNCHECK,[],0.45047,Priority 2,D,3d_visual_enterprise_viewer,SAP 3D Visual Enterprise Viewer,,2021,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,sap
5.4,3053403,Medium,"[CVE-2021-33682] Cross-Site Scripting (XSS) vulnerability in SAP Lumira Server Product - SAP Lumira Server, Version - 2.4",cpe:2.3:a:sap:lumira_server:2.4:*:*:*:*:*:*:*,CVE-2021-33682,5.4,MEDIUM,CVSS 3.1,CWE-79,2021-07-14T11:08:58,2024-08-03T23:58:22.821Z,"SAP Lumira Server version 2.4 does not sufficiently encode user controlled inputs, resulting in Cross-Site Scripting (XSS) vulnerability. This would allow an attacker with basic level privileges to store a malicious script on SAP Lumira Server. The execution of the script content, by a victim registered on SAP Lumira Server, could compromise the confidentiality and integrity of SAP Lumira content.",0.00054,0.00054,,VULNCHECK,[],0.24393,Priority 4,D,lumira_server,SAP Lumira Server,,2021,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,sap
5.4,3000663,Medium,"[CVE-2021-33683] HTTP Request Smuggling in SAP Web Dispatcher and Internet Communication Manager Product - SAP Web Dispatcher and Internet Communication Manager, Versions - KRNL32NUC 7.21, 7.21EXT, 7.22, 7.22EXT, KRNL32UC 7.21, 7.21EXT, 7.22, 7.22EXT, KRNL64NUC 7.21, 7.21EXT, 7.22, 7.22EXT, 7.49, KRNL64UC 7.21, 7.21EXT, 7.22, 7.22EXT, 7.49, 7.53, 7.73, WEBDISP 7.53, 7.73, 7.77, 7.81, 7.82, 7.83, KERNEL 7.21, 7.22, 7.49, 7.53, 7.73, 7.77, 7.81, 7.82, 7.83",cpe:2.3:a:sap:web_dispatcher:7.8_kernel_7.21:*:*:*:*:*:*:*,CVE-2021-33683,4.3,MEDIUM,CVSS 3.1,CWE-444,2021-07-14T11:04:45,2024-08-03T23:58:22.780Z,"SAP Web Dispatcher and Internet Communication Manager (ICM), versions - KRNL32NUC 7.21, 7.21EXT, 7.22, 7.22EXT, KRNL32UC 7.21, 7.21EXT, 7.22, 7.22EXT, KRNL64NUC 7.21, 7.21EXT, 7.22, 7.22EXT, 7.49, KRNL64UC 7.21, 7.21EXT, 7.22, 7.22EXT, 7.49, 7.53, 7.73, WEBDISP 7.53, 7.73, 7.77, 7.81, 7.82, 7.83, KERNEL 7.21, 7.22, 7.49, 7.53, 7.73, 7.77, 7.81, 7.82, 7.83, process invalid HTTP header. The incorrect handling of the invalid Transfer-Encoding header in a particular manner leads to a possibility of HTTP Request Smuggling attack. An attacker could exploit this vulnerability to bypass web application firewall protection, divert sensitive data such as customer requests, session credentials, etc.",0.00054,0.00054,,VULNCHECK,[],0.2568,Priority 4,D,web_dispatcher,SAP Web Dispatcher and Internet Communication Manager,,2021,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,sap
5.3,3032624,Medium,"[CVE-2021-33684] Memory Corruption in SAP NetWeaver AS ABAP and ABAP Platform Product - SAP NetWeaver AS ABAP and ABAP Platform, Versions - KRNL32NUC 7.21, 7.21EXT, 7.22, 7.22EXT, KRNL32UC 7.21, 7.21EXT, 7.22, 7.22EXT, KRNL64NUC 7.21, 7.21EXT, 7.22, 7.22EXT, 7.49, KRNL64UC 8.04, 7.21, 7.21EXT, 7.22, 7.22EXT, 7.49, 7.53, KERNEL 8.04, 7.21, 7.21EXT, 7.22, 7.22EXT, 7.49, 7.53, 7.77, 7.81, 7.84",cpe:2.3:a:sap:netweaver_abap:7.21:*:*:*:*:*:*:*,CVE-2021-33684,5.3,MEDIUM,CVSS 3.1,CWE-787,2021-07-14T11:04:32,2024-08-03T23:58:22.539Z,"SAP NetWeaver AS ABAP and ABAP Platform, versions - KRNL32NUC 7.21, 7.21EXT, 7.22, 7.22EXT, KRNL32UC 7.21, 7.21EXT, 7.22, 7.22EXT, KRNL64NUC 7.21, 7.21EXT, 7.22, 7.22EXT, 7.49, KRNL64UC 8.04, 7.21, 7.21EXT, 7.22, 7.22EXT, 7.49, 7.53, KERNEL 8.04, 7.21, 7.21EXT, 7.22, 7.22EXT, 7.49, 7.53, 7.77, 7.81, 7.84, allows an attacker to send overlong content in the RFC request type thereby crashing the corresponding work process because of memory corruption vulnerability. The work process will attempt to restart itself after the crash and hence the impact on the availability is low.",0.00104,0.00104,,VULNCHECK,[],0.4402,Priority 4,D,netweaver_abap,SAP NetWeaver AS ABAP and ABAP Platform,,2021,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,sap
6.5,3069032,Medium,"[CVE-2021-33685] Directory Traversal vulnerability in SAP Business One Product - SAP Business One, Versions - 10.0",cpe:2.3:a:sap:business_one:10.0:*:*:*:*:*:*:*,CVE-2021-33685,6.5,MEDIUM,CVSS 3.1,CWE-22,2021-09-14T11:21:56,2024-08-03T23:58:22.577Z,SAP Business One version - 10.0 allows low-level authorized attacker to traverse the file system to access files or directories that are outside of the restricted directory. A successful attack allows access to high level sensitive data,0.00122,0.00122,,VULNCHECK,[],0.47559,Priority 2,D,business_one,SAP Business One,,2021,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,sap
5.3,3070138,Medium,"[CVE-2021-33686] Information Disclosure in SAP Business One Product - SAP Business One, Version - 10.0",cpe:2.3:a:sap:business_one:10.0:*:*:*:*:*:*:*,CVE-2021-33686,5.3,MEDIUM,CVSS 3.1,Information Disclosure,2021-09-14T11:24:43,2024-08-03T23:58:22.491Z,"Under certain conditions, SAP Business One version - 10.0, allows an unauthorized attacker to get access to some encrypted sensitive information, but does not have control over kind or degree.",0.0009,0.0009,,VULNCHECK,[],0.40312,Priority 4,D,business_one,SAP Business One,,2021,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,sap
4.5,3059764,Medium,"[CVE-2021-33687] Information Disclosure in SAP NetWeaver AS for Java (Enterprise Portal) Product - SAP NetWeaver AS JAVA (Enterprise Portal), Versions - 7.10, 7.20, 7.30, 7.31, 7.40, 7.50",cpe:2.3:a:sap:netweaver_application_server_java:7.10:*:*:*:*:*:*:*,CVE-2021-33687,4.9,MEDIUM,CVSS 3.1,CWE-200,2021-07-14T11:05:00,2024-08-03T23:58:22.359Z,"SAP NetWeaver AS JAVA (Enterprise Portal), versions - 7.10, 7.20, 7.30, 7.31, 7.40, 7.50 reveals sensitive information in one of their HTTP requests, an attacker can use this in conjunction with other attacks such as XSS to steal this information.",0.00333,0.00333,,VULNCHECK,[],0.71043,Priority 4,D,netweaver_application_server_java,SAP NetWeaver AS JAVA (Enterprise Portal),,2021,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,sap
4.3,3069882,Medium,"[CVE-2021-33688] SQL Injection vulnerability in SAP Business One Product - SAP Business One, Version - 10.0",cpe:2.3:a:sap:business_one:10.0:*:*:*:*:*:*:*,CVE-2021-33688,4.3,MEDIUM,CVSS 3.1,CWE-89,2021-09-14T11:24:52,2024-08-03T23:58:22.357Z,"SAP Business One allows an attacker with business privileges to execute crafted database queries, exposing the back-end database. Due to framework restrictions, only some information can be obtained.",0.00054,0.00054,,VULNCHECK,[],0.2568,Priority 4,D,business_one,SAP Business One,,2021,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,sap
3.5,3038594,Low,"[CVE-2021-33689] Insufficient Logging in SAP NetWeaver AS for JAVA (Administrator) Product - SAP NetWeaver AS JAVA (Administrator applications), Version - 7.50",cpe:2.3:a:sap:netweaver_application_server_java:7.50:*:*:*:*:*:*:*,CVE-2021-33689,4.3,MEDIUM,CVSS 3.1,CWE-778,2021-07-14T11:04:38,2024-08-03T23:58:22.613Z,"When user with insufficient privileges tries to access any application in SAP NetWeaver Administrator (Administrator applications), version - 7.50, no security audit log is created. Therefore, security audit log Integrity is impacted.",0.00054,0.00054,,VULNCHECK,[],0.2568,Priority 4,D,netweaver_application_server_java,SAP NetWeaver AS JAVA (Administrator applications),,2021,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,sap
9.9,3072955,Critical,"[CVE-2021-33690] Server Side Request Forgery vulnerability in SAP NetWeaver Development Infrastructure (Component Build Service) Product - SAP NetWeaver Development Infrastructure (Component Build Service), Versions - 7.11, 7.20, 7.30, 7.31, 7.40, 7.50",cpe:2.3:a:sap:netweaver_development_infrastructure:7.11:*:*:*:*:*:*:*,CVE-2021-33690,9.9,CRITICAL,CVSS 3.1,CWE-918,2021-09-15T18:01:41,2024-08-03T23:58:22.583Z,"Server-Side Request Forgery (SSRF) vulnerability has been detected in the SAP NetWeaver Development Infrastructure Component Build Service versions - 7.11, 7.20, 7.30, 7.31, 7.40, 7.50The SAP NetWeaver Development Infrastructure Component Build Service allows a threat actor who has access to the server to perform proxy attacks on server by sending crafted queries. Due to this, the threat actor could completely compromise sensitive data residing on the Server and impact its availability.Note: The impact of this vulnerability depends on whether SAP NetWeaver Development Infrastructure (NWDI) runs on the intranet or internet. The CVSS score reflects the impact considering the worst-case scenario that it runs on the internet.",0.52985,0.52985,True,VULNCHECK,['2222806'],0.9777,Priority 1+,A+,netweaver_development_infrastructure,SAP NetWeaver Development Infrastructure (Component Build Service),UNKNOWN,2021,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,sap
6.9,3073450,Medium,"[CVE-2021-33691] Cross-Site Scripting (XSS) vulnerability in SAP NetWeaver Development Infrastructure (Notification Service) Product - SAP NetWeaver Development Infrastructure (Notification Service), Versions - 7.31, 7.40, 7.50",cpe:2.3:a:sap:netweaver_development_infrastructure:7.31:*:*:*:*:*:*:*,CVE-2021-33691,6.1,MEDIUM,CVSS 3.1,CWE-79,2021-09-15T18:01:48,2024-08-03T23:58:22.507Z,"NWDI Notification Service versions - 7.31, 7.40, 7.50, does not sufficiently encode user-controlled inputs, resulting in Cross-Site Scripting (XSS) vulnerability.SAP NetWeaver Development Infrastructure Notification Service allows a threat actor to send crafted scripts to a victim. If the victim has an active session when the crafted script gets executed, the threat actor could compromise information in victims session, and gain access to some sensitive information also.",0.00084,0.00084,,VULNCHECK,['2222806'],0.38102,Priority 2,D,netweaver_development_infrastructure,SAP NetWeaver Development Infrastructure (Notification Service),,2021,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,sap
6.8,3058553,Medium,"[CVE-2021-33695] Multiple Vulnerabilities in SAP Cloud Connector Additional CVEs - CVE-2021-33694, CVE-2021- 33693, CVE-2021-33692 Product - SAP Cloud Connector, Version - 2.0",cpe:2.3:a:sap:cloud_connector:2.0:*:*:*:*:*:*:*,CVE-2021-33695,9.1,CRITICAL,CVSS 3.1,CWE-297,2021-09-15T18:01:44,2024-08-03T23:58:22.261Z,"Potentially, SAP Cloud Connector, version - 2.0 communication with the backend is accepted without sufficient validation of the certificate.",0.0012,0.0012,,VULNCHECK,['2222806'],0.47196,Priority 2,D,cloud_connector,SAP Cloud Connector,,2021,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,sap
5.4,3062085,Medium,"[CVE-2021-33696] Cross-Site Scripting (XSS) vulnerability in SAP BusinessObjects Business Intelligence Platform (Crystal Report) Product - SAP BusinessObjects Business Intelligence Platform (Crystal Report), Versions - 420, 430",cpe:2.3:a:sap:businessobjects_business_intelligence:420:*:*:*:*:*:*:*,CVE-2021-33696,5.4,MEDIUM,CVSS 3.1,CWE-79,2021-09-15T18:01:42,2024-08-03T23:58:22.430Z,"SAP BusinessObjects Business Intelligence Platform (Crystal Report), versions - 420, 430, does not sufficiently encode user controlled inputs and therefore an authorized attacker can exploit a XSS vulnerability, leading to non-permanently deface or modify displayed content from a Web site.",0.00054,0.00054,,VULNCHECK,['2222806'],0.2568,Priority 4,D,businessobjects_business_intelligence,SAP BusinessObjects Business Intelligence Platform (Crystal Report),,2021,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,sap
4.7,3063048,Medium,"[CVE-2021-33697] Reverse Tabnabbing in SAP BusinessObjects Business Intelligence Platform (SAP UI5) Product - SAP BusinessObjects Business Intelligence Platform (SAPUI5), Versions - 420, 430",cpe:2.3:a:sap:businessobjects_business_intelligence:420:*:*:*:*:*:*:*,CVE-2021-33697,6.1,MEDIUM,CVSS 3.1,CWE-1022,2021-09-15T18:01:46,2024-08-03T23:58:22.378Z,"Under certain conditions, SAP BusinessObjects Business Intelligence Platform (SAPUI5), versions - 420, 430, can allow an unauthenticated attacker to redirect users to a malicious site due to Reverse Tabnabbing vulnerabilities.",0.0009,0.0009,,VULNCHECK,['2222806'],0.40209,Priority 2,D,businessobjects_business_intelligence,SAP BusinessObjects Business Intelligence Platform (SAPUI5),,2021,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,sap
9.9,3071984,Critical,"[CVE-2021-33698] Unrestricted File Upload vulnerability in SAP Business One Product - SAP Business One, Version - 10.0",cpe:2.3:a:sap:business_one:10.0:*:*:*:*:*:*:*,CVE-2021-33698,8.8,HIGH,CVSS 3.1,CWE-434,2021-09-15T18:01:53,2024-08-03T23:58:22.452Z,"SAP Business One, version - 10.0, allows an attacker with business authorization to upload any files (including script files) without the proper file format validation.",0.00104,0.00104,,VULNCHECK,['2222806'],0.43931,Priority 2,D,business_one,SAP Business One,,2021,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,sap
7.6,3067219,High,"[CVE-2021-33699] Task Hijacking in SAP Fiori Client Native Mobile for Android Product - SAP Fiori Client Native Mobile for Android, Version - 3.2",cpe:2.3:a:sap:fiori_client:3.2:*:*:*:*:android:*:*,CVE-2021-33699,6.5,MEDIUM,CVSS 3.1,Task Hijacking,2021-08-10T14:07:53,2024-08-03T23:58:22.716Z,Task Hijacking is a vulnerability that affects the applications running on Android devices due to a misconfiguration in their AndroidManifest.xml with their Task Control features. This allows an unauthorized attacker or malware to takeover legitimate apps and to steal user's sensitive information.,0.00074,0.00074,,VULNCHECK,['3067219'],0.3488,Priority 2,D,fiori_client,SAP Fiori Client Native Mobile for Android,,2021,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,sap
7.0,3073325,High,"[CVE-2021-33700] Missing Authentication check in SAP Business One Product - SAP Business One, Version - 10.0",cpe:2.3:a:sap:business_one:10.0:*:*:*:*:*:*:*,CVE-2021-33700,7.8,HIGH,CVSS 3.1,CWE-288,2021-09-15T18:01:51,2024-08-03T23:58:22.388Z,"SAP Business One, version - 10.0, allows a local attacker with access to the victim's browser under certain circumstances, to login as the victim without knowing his/her password. The attacker could so obtain highly sensitive information which the attacker could use to take substantial control of the vulnerable application.",0.00042,0.00042,,VULNCHECK,['2222806'],0.05072,Priority 2,D,business_one,SAP Business One,,2021,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,sap
9.1,3078312,Critical,"[CVE-2021-33701] SQL Injection vulnerability in SAP NZDT Row Count Reconciliation Product - DMIS Mobile Plug-In, Versions - DMIS 2011_1_620, 2011_1_640, 2011_1_700, 2011_1_710, 2011_1_730, 710, 2011_1_731, 710, 2011_1_752, 2020 Product - SAP S/4HANA, Versions - SAPSCORE 125, S4CORE 102, 102, 103, 104, 105",cpe:2.3:a:sap:dmis:710:*:*:*:*:*:*:*,CVE-2021-33701,9.1,CRITICAL,CVSS 3.1,CWE-89,2021-09-15T18:01:55,2024-08-03T23:58:22.494Z,"DMIS Mobile Plug-In or SAP S/4HANA, versions - DMIS 2011_1_620, 2011_1_640, 2011_1_700, 2011_1_710, 2011_1_730, 710, 2011_1_731, 710, 2011_1_752, 2020, SAPSCORE 125, S4CORE 102, 102, 103, 104, 105, allows an attacker with access to highly privileged account to execute manipulated query in NDZT tool to gain access to Superuser account, leading to SQL Injection vulnerability, that highly impacts systems Confidentiality, Integrity and Availability.",0.04149,0.04149,,VULNCHECK,['2222806'],0.92163,Priority 2,D,dmis,DMIS Mobile Plug-In,,2021,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H,sap
8.3,3073681,High,"[CVE-2021-33702] Cross-Site Scripting (XSS) vulnerability in SAP NetWeaver Enterprise Portal Product - SAP NetWeaver Enterprise Portal, Versions - 7.10, 7.11, 7.20, 7.30, 7.31, 7.40, 7.50",cpe:2.3:a:sap:netweaver_enterprise_portal:7.10:*:*:*:*:*:*:*,CVE-2021-33702,6.1,MEDIUM,CVSS 3.1,CWE-79,2021-08-10T14:08:12,2024-08-03T23:58:22.503Z,"Under certain conditions, NetWeaver Enterprise Portal, versions - 7.10, 7.11, 7.20, 7.30, 7.31, 7.40, 7.50, does not sufficiently encode report data. An attacker can craft malicious data and print it to the report. In a successful attack, a victim opens the report, and the malicious script gets executed in the victim's browser, resulting in a Stored Cross-Site Scripting (XSS) vulnerability.",0.00251,0.00251,,VULNCHECK,['2222806'],0.64513,Priority 2,D,netweaver_enterprise_portal,SAP NetWeaver Enterprise Portal,,2021,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,sap
8.3,3072920,High,"[CVE-2021-33703] Cross-Site Scripting (XSS) vulnerability in SAP NetWeaver Enterprise Portal Product - SAP NetWeaver Enterprise Portal (Application Extensions), Versions - 7.30, 7.31, 7.40, 7.50",cpe:2.3:a:sap:netweaver_enterprise_portal:7.30:*:*:*:*:*:*:*,CVE-2021-33703,6.1,MEDIUM,CVSS 3.1,CWE-79,2021-08-10T14:08:06,2024-08-03T23:58:22.542Z,"Under certain conditions, NetWeaver Enterprise Portal, versions - 7.30, 7.31, 7.40, 7.50, does not sufficiently encode URL parameters. An attacker can craft a malicious link and send it to a victim. A successful attack results in Reflected Cross-Site Scripting (XSS) vulnerability.",0.00251,0.00251,,VULNCHECK,['2222806'],0.64513,Priority 2,D,netweaver_enterprise_portal,SAP NetWeaver Enterprise Portal (Application Extensions),,2021,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,sap
6.3,3078072,Medium,"[CVE-2021-33704] Missing Authorization Check in SAP Business One (Service Layer) Product - SAP Business One, Version - 10.0",cpe:2.3:a:sap:business_one:10.0:*:*:*:*:*:*:*,CVE-2021-33704,8.8,HIGH,CVSS 3.1,CWE-862,2021-09-15T18:01:56,2024-08-03T23:58:22.697Z,"The Service Layer of SAP Business One, version - 10.0, allows an authenticated attacker to invoke certain functions that would otherwise be restricted to specific users. For an attacker to discover the vulnerable function, no in-depth system knowledge is required. Once exploited via Network stack, the attacker may be able to read, modify or delete restricted data. The impact is that missing authorization can result of abuse of functionality usually restricted to specific users.",0.00104,0.00104,,VULNCHECK,['2222806'],0.43931,Priority 2,D,business_one,SAP Business One,,2021,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,sap
