cve_id,priority,epss,cvss,cvss_version,cvss_severity,kev,kev_source,cpe,vendor,product,vector,descriptions,product_l,epss_l,percentile,priority_l,cweId,_merge,year
CVE-2023-37484,Priority 4,0.00068,5.3,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:powerdesigner:16.7:*:*:*:*:*:*:*,sap,powerdesigner,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,"SAP PowerDesigner - version 16.7, queries all password hashes in the backend database and compares it with the user provided one during login attempt, which might allow an attacker to access password hashes from the client's memory.

",SAP PowerDesigner,0.000680000,0.305930000,D,CWE-200,both,2023
CVE-2023-36923,Priority 2,0.00042,7.8,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sap:powerdesigner:16.7:*:*:*:*:*:*:*,sap,powerdesigner,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"SAP SQLA for PowerDesigner 17 bundled with SAP PowerDesigner 16.7 SP06 PL03, allows an attacker with local access to the system, to place a malicious library, that can be executed by the application. An attacker could thereby control the behavior of the application.

",SAP PowerDesigner,0.000420000,0.050650000,B,CWE-94,both,2023
CVE-2023-33989,Priority 2,0.0008,8.1,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sap:netweaver_bi_content:707:*:*:*:*:*:*:*,sap,netweaver_bi_content,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,"An attacker with non-administrative authorizations in SAP NetWeaver (BI CONT ADD ON) - versions 707, 737, 747, 757, can exploit a directory traversal flaw to over-write system files. Data from confidential files cannot be read but potentially some OS files can be over-written leading to system compromise.

",SAP NetWeaver (BI CONT ADD ON),0.000800000,0.350780000,B,CWE-22,both,2023
CVE-2023-37491,Priority 2,0.00089,8.8,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sap:message_server:kernel_7.22:*:*:*:*:*:*:*,sap,message_server,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"The ACL (Access Control List) of SAP Message Server - versions KERNEL 7.22, KERNEL 7.53, KERNEL 7.54, KERNEL 7.77, RNL64UC 7.22, RNL64UC 7.22EXT, RNL64UC 7.53, KRNL64NUC 7.22, KRNL64NUC 7.22EXT, can be bypassed in certain conditions, which may enable an authenticated malicious user to enter the network of the SAP systems served by the attacked SAP Message server. This may lead to unauthorized read and write of data as well as rendering the system unavailable.

",SAP Message Server,0.000890000,0.386670000,B,CWE-285,both,2023
CVE-2023-39437,Priority 4,0.00053,5.4,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:business_one:10.0:*:*:*:*:*:*:*,sap,business_one,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,"SAP business One allows - version 10.0, allows an attacker to insert malicious code into the content of a web page or application and gets it delivered to the client, resulting to Cross-site scripting. This could lead to harmful action affecting the Confidentiality, Integrity and Availability of the application.

",SAP Business One,0.000530000,0.216360000,B,CWE-79,both,2023
CVE-2023-33993,Priority 2,0.00089,7.5,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sap:business_one:10.0:*:*:*:*:*:*:*,sap,business_one,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,"B1i module of SAP Business One - version 10.0, application allows an authenticated user with deep knowledge to send crafted queries over the network to read or modify the SQL data. On successful exploitation, the attacker can cause high impact on confidentiality, integrity and availability of the application.

",SAP Business One (B1i Layer),0.000890000,0.386670000,B,CWE-89,both,2023
CVE-2023-37488,Priority 2,0.00068,6.1,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:netweaver_process_integration:7.50:*:*:*:*:*:*:*,sap,netweaver_process_integration,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"In SAP NetWeaver Process Integration - versions SAP_XIESR 7.50, SAP_XITOOL 7.50, SAP_XIAF 7.50, user-controlled inputs, if not sufficiently encoded, could result in Cross-Site Scripting (XSS) attack. On successful exploitation the attacker can cause limited impact on confidentiality and integrity of the system.

",SAP NetWeaver Process Integration,0.000680000,0.305930000,B,CWE-79,both,2023
CVE-2023-37486,Priority 2,0.00143,7.5,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sap:commerce_cloud:2211:*:*:*:*:*:*:*,sap,commerce_cloud,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,"Under certain conditions SAP Commerce (OCC API) - versions HY_COM 2105, HY_COM 2205, COM_CLOUD 2211, endpoints allow an attacker to access information which would otherwise be restricted. On successful exploitation there could be a high impact on confidentiality with no impact on integrity and availability of the application.

",SAP Commerce (OCC API),0.001430000,0.508100000,D,CWE-200,both,2023
CVE-2023-37487,Priority 4,0.00064,5.3,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:business_one:10.0:*:*:*:*:*:*:*,sap,business_one,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,"SAP Business One (Service Layer) - version 10.0, allows an authenticated attacker with deep knowledge perform certain operation to access unintended data over the network which could lead to high impact on confidentiality with no impact on integrity and availability of the application

",SAP Business One (Service Layer),0.000640000,0.283630000,D,CWE-200,both,2023
CVE-2023-39436,Priority 4,0.00068,5.8,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:supplier_relationship_management:600:*:*:*:*:*:*:*,sap,supplier_relationship_management,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:L/I:N/A:N,"SAP Supplier Relationship Management -versions 600, 602, 603, 604, 605, 606, 616, 617, allows an unauthorized attacker to discover information relating to SRM within Vendor Master Data for Business Partners replication functionality.This information could be used to allow the attacker to specialize their attacks against SRM.

",SAP Supplier Relationship Management,0.000680000,0.305930000,D,CWE-200,both,2023
CVE-2023-39440,Priority 4,0.00043,4.4,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:businessobjects_business_intelligence:420:*:*:*:*:*:*:*,sap,businessobjects_business_intelligence,CVSS:3.1/AV:L/AC:H/PR:L/UI:R/S:U/C:H/I:N/A:N,"In SAP BusinessObjects Business Intelligence - version 420,  If a user logs in to a particular program, under certain specific conditions memory might not be cleared up properly, due to which attacker might be able to get access to user credentials. For a successful attack, the attacker needs to have local access to the system. There is no impact on availability and integrity.

",SAP BusinessObjects Business Intelligence,0.000430000,0.095370000,D,CWE-200,both,2023
CVE-2023-36926,Priority 4,0.00075,5.3,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:host_agent:7.22:*:*:*:*:*:*:*,sap,host_agent,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,"Due to missing authentication check in SAP Host Agent - version 7.22, an unauthenticated attacker can set an undocumented parameter to a particular compatibility value and in turn call read functions. This allows the attacker to gather some non-sensitive information about the server.  There is no impact on integrity or availability.

",SAP Host Agent,0.000750000,0.329820000,D,CWE-287,both,2023
CVE-2023-37492,Priority 2,0.00064,6.5,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:netweaver_application_server_abap:700:*:*:*:sap_basis:*:*:*,sap,netweaver_application_server_abap,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"SAP NetWeaver Application Server ABAP and ABAP Platform - versions SAP_BASIS 700, SAP_BASIS 701, SAP_BASIS 702, SAP_BASIS 731, SAP_BASIS 740, SAP_BASIS 750, SAP_BASIS 752, SAP_BASIS 753, SAP_BASIS 754, SAP_BASIS 755, SAP_BASIS 756, SAP_BASIS 757, SAP_BASIS 758, SAP_BASIS 793, SAP_BASIS 804, does not perform necessary authorization checks for an authenticated user, resulting in escalation of privileges. This could allow an attacker to read sensitive information which can be used in a subsequent serious attack.

",SAP NetWeaver AS ABAP and ABAP Platform,0.000640000,0.283610000,D,CWE-862,both,2023
CVE-2023-33991,Priority 2,0.00082,8.2,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sap:ui:700:*:*:*:*:*:*:*,sap,ui,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:L/A:L,"SAP UI5 Variant Management - versions SAP_UI 750, SAP_UI 754, SAP_UI 755, SAP_UI 756, SAP_UI 757, UI_700 200, does not sufficiently encode user-controlled inputs on reading data from the server, resulting in Stored Cross-Site Scripting (Stored XSS) vulnerability. After successful exploitation, an attacker with user level access can cause high impact on confidentiality, modify some information and can cause unavailability of the application at user level.

",SAP UI5 Variant Management,0.000820000,0.357720000,B,CWE-79,both,2023
CVE-2023-33987,Priority 2,0.00172,9.4,CVSS 3.1,CRITICAL,,VULNCHECK,cpe:2.3:a:sap:web_dispatcher:7.49:*:*:*:*:*:*:*,sap,web_dispatcher,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:L,"An unauthenticated attacker in SAP Web Dispatcher - versions WEBDISP 7.49, WEBDISP 7.53, WEBDISP 7.54, WEBDISP 7.77, WEBDISP 7.81, WEBDISP 7.85, WEBDISP 7.88, WEBDISP 7.89, WEBDISP 7.90, KERNEL 7.49, KERNEL 7.53, KERNEL 7.54 KERNEL 7.77, KERNEL 7.81, KERNEL 7.85, KERNEL 7.88, KERNEL 7.89, KERNEL 7.90, KRNL64NUC 7.49, KRNL64UC 7.49, KRNL64UC 7.53, HDB 2.00, XS_ADVANCED_RUNTIME 1.00, SAP_EXTENDED_APP_SERVICES 1, can submit a malicious crafted request over a network to a front-end server which may, over several attempts, result in a back-end server confusing the boundaries of malicious and legitimate messages. This can result in the back-end server executing a malicious payload which can be used to read or modify information on the server or make it temporarily unavailable.

",SAP Web Dispatcher,0.001720000,0.548320000,B,CWE-444,both,2023
CVE-2023-33990,Priority 2,0.00043,7.1,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sap:sql_anywhere:17.0:*:*:*:*:*:*:*,sap,sql_anywhere,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,"SAP SQL Anywhere - version 17.0, allows an attacker to prevent legitimate users from accessing the service by crashing the service. An attacker with low privileged account and access to the local system can write into the shared memory objects. This can be leveraged by an attacker to perform a Denial of Service. Further, an attacker might be able to modify sensitive data in shared memory objects.This issue only affects SAP SQL Anywhere on Windows. Other platforms are not impacted.

",SAP SQL Anywhere,0.000430000,0.095370000,B,CWE-732,both,2023
CVE-2023-36925,Priority 2,0.00086,7.2,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sap:solution_manager:7.20:*:*:*:*:*:*:*,sap,solution_manager,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:L/I:N/A:L,"SAP Solution Manager (Diagnostics agent) - version 7.20, allows an unauthenticated attacker to blindly execute HTTP requests. On successful exploitation, the attacker can cause a limited impact on confidentiality and availability of the application and other applications the Diagnostics Agent can reach.

",SAP Solution Manager (Diagnostics agent),0.000860000,0.373040000,B,CWE-918,both,2023
CVE-2023-35871,Priority 2,0.00087,9.4,CVSS 3.1,CRITICAL,,VULNCHECK,cpe:2.3:a:sap:web_dispatcher:7.53:*:*:*:*:*:*:*,sap,web_dispatcher,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:H/A:H,"The SAP Web Dispatcher - versions WEBDISP 7.53, WEBDISP 7.54, WEBDISP 7.77, WEBDISP 7.85, WEBDISP 7.89, WEBDISP 7.91, WEBDISP 7.92, WEBDISP 7.93, KERNEL 7.53, KERNEL 7.54 KERNEL 7.77, KERNEL 7.85, KERNEL 7.89, KERNEL 7.91, KERNEL 7.92, KERNEL 7.93, KRNL64UC 7.53, HDB 2.00, XS_ADVANCED_RUNTIME 1.00, SAP_EXTENDED_APP_SERVICES 1, has a vulnerability that can be exploited by an unauthenticated attacker to cause memory corruption through logical errors in memory management this may leads to information disclosure or system crashes, which can have low impact on confidentiality and high impact on the integrity and availability of the system.

",SAP Web Dispatcher,0.000870000,0.375530000,B,CWE-787,both,2023
CVE-2023-36921,Priority 2,0.00078,7.2,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sap:solution_manager:7.20:*:*:*:*:*:*:*,sap,solution_manager,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:L/I:N/A:L,"SAP Solution Manager (Diagnostics agent) - version 7.20, allows an attacker to tamper with headers in a client request. This misleads SAP Diagnostics Agent to serve poisoned content to the server. On successful exploitation, the attacker can cause a limited impact on confidentiality and availability of the application.

",SAP Solution Manager (Diagnostic Agent),0.000780000,0.347310000,B,CWE-644,both,2023
CVE-2023-35872,Priority 2,0.00086,6.5,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:netweaver_process_integration:7.50:*:*:*:*:*:*:*,sap,netweaver_process_integration,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:L,"The Message Display Tool (MDT) of SAP NetWeaver Process Integration - version SAP_XIAF 7.50, does not perform authentication checks for certain functionalities that require user identity. An unauthenticated user might access technical data about the product status and its configuration. The vulnerability does not allow access to sensitive information or administrative functionalities. On successful exploitation an attacker can cause limited impact on confidentiality and availability of the application.

",SAP NetWeaver Process Integration (Message Display Tool),0.000860000,0.373040000,B,CWE-306,both,2023
CVE-2023-35873,Priority 2,0.00086,6.5,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:netweaver_process_integration:7.50:*:*:*:*:*:*:*,sap,netweaver_process_integration,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:L,"The Runtime Workbench (RWB) of SAP NetWeaver Process Integration - version SAP_XITOOL 7.50, does not perform authentication checks for certain functionalities that require user identity. An unauthenticated user might access technical data about the product status and its configuration. The vulnerability does not allow access to sensitive information or administrative functionalities. On successful exploitation an attacker can cause limited impact on confidentiality and availability of the application.

",SAP NetWeaver Process Integration (Runtime Workbench),0.000860000,0.373040000,B,CWE-306,both,2023
CVE-2023-35870,Priority 2,0.00078,7.3,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sap:s4core:104:*:*:*:*:*:*:*,sap,s4core,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,"When creating a journal entry template in SAP S/4HANA (Manage Journal Entry Template) - versions S4CORE 104, 105, 106, 107, an attacker could intercept the save request and change the template, leading to an impact on confidentiality and integrity of the resource. Furthermore, a standard template could be deleted, hence making the resource temporarily unavailable.

",SAP S/4HANA (Manage Journal Entry Template),0.000780000,0.347310000,B,CWE-284,both,2023
CVE-2023-33988,Priority 2,0.00083,6.1,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:enable_now:-:*:*:*:*:*:*:*,sap,enable_now,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"In SAP Enable Now - versions WPB_MANAGER 1.0, WPB_MANAGER_CE 10, WPB_MANAGER_HANA 10, ENABLE_NOW_CONSUMP_DEL 1704, the Content-Security-Policy and X-XSS-Protection response headers are not implemented, allowing an unauthenticated attacker to attempt reflected cross-site scripting, which could result in disclosure or modification of information.

",SAP Enable Now,0.000830000,0.360010000,B,CWE-79,both,2023
CVE-2023-36920,Priority 2,0.00052,6.1,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:enable_now_enable_now_consump_del:1704:*:*:*:*:*:*:*,sap,enable_now_enable_now_consump_del,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"In SAP Enable Now - versions WPB_MANAGER 1.0, WPB_MANAGER_CE 10, WPB_MANAGER_HANA 10, ENABLE_NOW_CONSUMP_DEL 1704, the X-FRAME-OPTIONS response header is not implemented, allowing an unauthenticated attacker to attempt clickjacking, which could result in disclosure or modification of information.


",SAP Enable Now,0.000520000,0.211640000,B,CWE-1021,both,2023
CVE-2023-36918,Priority 2,0.00083,6.1,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:enable_now:-:*:*:*:*:*:*:*,sap,enable_now,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"In SAP Enable Now - versions WPB_MANAGER 1.0, WPB_MANAGER_CE 10, WPB_MANAGER_HANA 10, ENABLE_NOW_CONSUMP_DEL 1704, the X-Content-Type-Options response header is not implemented, allowing an unauthenticated attacker to trigger MIME type sniffing, which leads to Cross-Site Scripting, which could result in disclosure or modification of information.

",SAP Enable Now,0.000830000,0.360010000,B,CWE-79,both,2023
CVE-2023-35874,Priority 2,0.00067,7.4,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sap:netweaver_application_server_abap:kernel_7.22:*:*:*:*:*:*:*,sap,netweaver_application_server_abap,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:L,"SAP NetWeaver Application Server ABAP and ABAP Platform - version KRNL64NUC, 7.22, KRNL64NUC 7.22EXT, KRNL64UC 7.22, KRNL64UC 7.22EXT, KRNL64UC 7.53, KERNEL 7.22, KERNEL, 7.53, KERNEL 7.77, KERNEL 7.81, KERNEL 7.85, KERNEL 7.89, KERNEL 7.54, KERNEL 7.92, KERNEL 7.93, under some conditions, performs improper authentication checks for functionalities that require user identity. An attacker can perform malicious actions over the network, extending the scope of impact, causing a limited impact on confidentiality, integrity and availability.

",SAP NetWeaver AS ABAP and ABAP Platform,0.000670000,0.302930000,B,CWE-287,both,2023
CVE-2023-33985,Priority 2,0.00075,6.1,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:netweaver:7.50:*:*:*:*:*:*:*,sap,netweaver,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"SAP NetWeaver Enterprise Portal - version 7.50, does not sufficiently encode user-controlled inputs over the network, resulting in reflected Cross-Site Scripting (XSS) vulnerability, therefore changing the scope of the attack. On successful exploitation, an attacker can view or modify information causing a limited impact on confidentiality and integrity of the application.

",SAP NetWeaver Enterprise Portal,0.000750000,0.330990000,B,CWE-79,both,2023
